collisionID weather road light wind temperature
6984 Overcast Wet bright 9,17 42,5
6985 Raining Wet bright 9,17 42,5
6986 Raining Wet bright 9,17 42,5
6987 Raining Wet bright 9,17 42,5
6988 Raining Wet "mostly dark" 9,17 42,5
6989 Raining Wet "mostly bright" 9,17 42,5
6990 Clear Wet "mostly dark" 9,17 42,5
6991 Raining Wet "mostly dark" 9,17 42,5
6992 Raining Wet "mostly dark" 9,17 42,5
6993 Raining Wet bright 9,17 42,5
6994 Overcast Wet "mostly dark" 9,17 42,5
6995 Overcast Wet "mostly dark" 9,17 42,5
6996 Overcast Wet "mostly dark" 9,17 42,5
6997 Overcast Wet "mostly dark" 9,17 42,5
6998 Clear Dry "mostly dark" 9,17 42,5
6999 Raining Wet "mostly dark" 9,17 42,5
7000 Raining Wet "mostly dark" 9,17 42,5
7001 Overcast Wet "mostly dark" 7,83 51,0
7002 Raining Wet "mostly dark" 7,83 51,0
7003 Raining Wet "mostly dark" 7,83 51,0
7004 Raining Wet bright 7,83 51,0
7005 Overcast Wet bright 7,83 51,0
7006 Clear Dry bright 7,83 51,0
7007 Raining Wet bright 7,83 51,0
7008 Raining Wet bright 7,83 51,0
7009 Overcast Wet bright 7,83 51,0
7010 Raining Wet bright 7,83 51,0
7011 Raining Wet bright 7,83 51,0
7012 Raining Wet bright 7,83 51,0
7013 Raining Wet bright 7,83 51,0
7014 Raining Wet bright 7,83 51,0
7015 Raining Wet bright 7,83 51,0
7016 Raining Wet bright 7,83 51,0
7017 Raining Wet "mostly dark" 7,83 51,0
7018 Raining Wet "mostly dark" 7,83 51,0
7019 Raining Wet dark 7,83 51,0
7020 Raining Wet "mostly dark" 7,83 51,0
7021 Raining Wet "mostly dark" 7,83 51,0
7022 Raining Wet "mostly dark" 7,83 51,0
7023 Raining Wet "mostly dark" 7,83 51,0
7024 Raining Wet "mostly dark" 7,83 51,0
7025 Raining Wet "mostly dark" 7,83 51,0
7026 Raining Wet "mostly dark" 7,83 51,0
7027 Raining Wet "mostly dark" 7,83 51,0
7028 Raining Wet "mostly dark" 7,83 51,0
7029 Raining Wet "mostly dark" 7,83 51,0
7030 Raining Wet "mostly dark" 7,83 51,0
7031 Raining Wet "mostly dark" 7,83 51,0
7032 Raining Wet "mostly dark" 7,83 51,0
7033 Raining Wet "mostly dark" 7,83 51,0
7034 Overcast Wet "mostly dark" 7,83 51,0
7035 Raining Wet "mostly dark" 7,83 51,0
7036 Raining Wet "mostly dark" 10,74 52,5
7037 Raining Wet "mostly dark" 10,74 52,5
7038 Raining Wet "mostly dark" 10,74 52,5
7039 Raining Wet "mostly bright" 10,74 52,5
7040 Raining Wet "mostly bright" 10,74 52,5
7041 Raining Wet bright 10,74 52,5
7042 Raining Wet bright 10,74 52,5
7043 Raining Wet bright 10,74 52,5
7044 Raining Wet bright 10,74 52,5
7045 Raining Wet bright 10,74 52,5
7046 Raining Wet bright 10,74 52,5
7047 Clear Wet bright 10,74 52,5
7048 Raining Wet bright 10,74 52,5
7049 Raining Wet bright 10,74 52,5
7050 Overcast Wet "mostly bright" 10,74 52,5
7051 Raining Wet "mostly dark" 10,74 52,5
7052 Raining Wet "mostly dark" 10,74 52,5
7053 Raining Wet bright 10,74 52,5
7054 Raining Wet "mostly dark" 10,74 52,5
7055 Raining Wet "mostly dark" 10,74 52,5
7056 Raining Wet "mostly dark" 10,74 52,5
7057 Overcast Wet "mostly bright" 10,74 52,5
7058 Raining Wet "mostly dark" 10,74 52,5
7059 Raining Wet "mostly dark" 10,74 52,5
7060 Raining Wet "mostly dark" 10,74 52,5
7061 Raining Wet "mostly dark" 10,74 52,5
7062 Raining Wet "mostly dark" 10,74 52,5
7063 Raining Wet "mostly dark" 10,74 52,5
7064 Raining Wet "mostly dark" 10,74 52,5
7065 Raining Wet "mostly dark" 10,74 52,5
7066 Raining Wet dark 10,74 52,5
7067 Raining Wet "mostly dark" 10,74 52,5
7068 Raining Wet "mostly dark" 10,74 52,5
7069 Overcast Wet "mostly dark" 10,74 52,5
7070 Raining Wet dark 12,97 53,5
7071 Raining Wet bright 12,97 53,5
7072 Raining Wet bright 12,97 53,5
7073 Raining Wet bright 12,97 53,5
7074 Raining Wet "mostly dark" 12,97 53,5
7075 Raining Wet bright 12,97 53,5
7076 Raining Wet bright 12,97 53,5
7077 Raining Wet bright 12,97 53,5
7078 Raining Wet "mostly dark" 12,97 53,5
7079 Raining Wet bright 12,97 53,5
7080 Overcast Wet bright 12,97 53,5
7081 Raining Wet bright 12,97 53,5
7082 Raining Wet bright 12,97 53,5
7083 Raining Wet bright 12,97 53,5
7084 Overcast Wet bright 12,97 53,5
7085 Raining Wet bright 12,97 53,5
7086 Overcast Wet bright 12,97 53,5
7087 Raining Wet bright 12,97 53,5
7088 Overcast Wet bright 12,97 53,5
7089 Overcast Wet bright 12,97 53,5
7090 Raining Wet bright 12,97 53,5
7091 Clear Wet bright 12,97 53,5
7092 Raining Wet bright 12,97 53,5
7093 Raining Wet bright 12,97 53,5
7094 Raining Wet bright 12,97 53,5
7095 Raining Wet bright 12,97 53,5
7096 Raining Wet bright 12,97 53,5
7097 Raining Wet "mostly dark" 12,97 53,5
7098 Raining Wet dark 12,97 53,5
7099 Raining Wet "mostly dark" 12,97 53,5
7100 Clear Dry "mostly dark" 12,97 53,5
7101 Overcast Wet "mostly dark" 12,97 53,5
7102 Raining Wet "mostly dark" 12,97 53,5
7103 Raining Wet "mostly dark" 12,97 53,5
7104 Overcast Wet "mostly dark" 7,83 53,0
7105 Clear Dry "mostly bright" 7,83 53,0
7106 Overcast Wet bright 7,83 53,0
7107 Overcast Dry bright 7,83 53,0
7108 Overcast Dry bright 7,83 53,0
7109 Raining Wet bright 7,83 53,0
7110 Overcast Wet bright 7,83 53,0
7111 Clear Dry bright 7,83 53,0
7112 Clear Dry bright 7,83 53,0
7113 Raining Wet bright 7,83 53,0
7114 Raining Wet bright 7,83 53,0
7115 Raining Wet bright 7,83 53,0
7116 Raining Wet bright 7,83 53,0
7117 Raining Wet bright 7,83 53,0
7118 Raining Wet bright 7,83 53,0
7119 Raining Wet bright 7,83 53,0
7120 Raining Wet bright 7,83 53,0
7121 Raining Wet bright 7,83 53,0
7122 Raining Wet bright 7,83 53,0
7123 Raining Wet bright 7,83 53,0
7124 Raining Wet bright 7,83 53,0
7125 Raining Wet bright 7,83 53,0
7126 Raining Wet "mostly dark" 7,83 53,0
7127 Raining Wet "mostly dark" 7,83 53,0
7128 Raining Dry bright 7,83 53,0
7129 Raining Wet "mostly dark" 7,83 53,0
7130 Raining Wet "mostly dark" 7,83 53,0
7131 Raining Wet "mostly dark" 7,83 53,0
7132 Raining Wet "mostly bright" 7,83 53,0
7133 Raining Wet "mostly dark" 7,83 53,0
7134 Raining Wet "mostly dark" 7,83 53,0
7135 Raining Wet "mostly dark" 7,83 53,0
7136 Raining Wet "mostly dark" 7,83 53,0
7137 Raining Wet "mostly dark" 7,83 53,0
7138 Raining Wet "mostly dark" 7,83 53,0
7139 Raining Wet "mostly dark" 7,83 53,0
7140 Raining Wet "mostly dark" 7,83 53,0
7141 Raining Wet "mostly dark" 7,83 53,0
7142 Raining Wet "mostly dark" 5,59 57,5
7143 Raining Wet "mostly dark" 5,59 57,5
7144 Raining Dry "mostly dark" 5,59 57,5
7145 Raining Wet "mostly dark" 5,59 57,5
7146 Raining Wet "mostly dark" 5,59 57,5
7147 Raining Wet "mostly dark" 5,59 57,5
7148 Raining Wet "mostly dark" 5,59 57,5
7149 Raining Wet "mostly dark" 5,59 57,5
7150 Raining Wet bright 5,59 57,5
7151 Overcast Wet "mostly bright" 5,59 57,5
7152 Overcast Wet bright 5,59 57,5
7153 Overcast Dry bright 5,59 57,5
7154 Overcast Dry bright 5,59 57,5
7155 Clear Dry bright 5,59 57,5
7156 Overcast Dry bright 5,59 57,5
7157 Raining Dry bright 5,59 57,5
7158 Overcast Wet bright 5,59 57,5
7159 Overcast Wet bright 5,59 57,5
7160 Clear Dry bright 5,59 57,5
7161 Clear Dry bright 5,59 57,5
7162 Overcast Dry "mostly dark" 5,59 57,5
7163 Clear Dry "mostly dark" 5,59 57,5
7164 Clear Dry "mostly dark" 5,59 57,5
7165 Raining Wet "mostly dark" 5,59 57,5
7166 Raining Wet "mostly dark" 5,59 57,5
7167 Raining Dry "mostly dark" 5,59 57,5
7168 Raining Wet "mostly dark" 5,59 57,5
7169 Raining Wet "mostly dark" 9,62 54,0
7170 Raining Wet dark 9,62 54,0
7171 Overcast Wet "mostly dark" 9,62 54,0
7172 Raining Wet dark 9,62 54,0
7173 Raining Wet dark 9,62 54,0
7174 Raining Wet bright 9,62 54,0
7175 Raining Wet bright 9,62 54,0
7176 Raining Wet "mostly dark" 9,62 54,0
7177 Raining Wet "mostly dark" 9,62 54,0
7178 Overcast Wet "mostly dark" 9,62 54,0
7179 Raining Wet "mostly dark" 9,62 54,0
7180 Raining Wet "mostly dark" 9,62 54,0
7181 Raining Wet "mostly dark" 9,62 54,0
7182 Raining Wet "mostly dark" 9,62 54,0
7183 Raining Wet bright 11,41 50,0
7184 Overcast Wet bright 11,41 50,0
7185 Clear Wet bright 11,41 50,0
7186 Raining Wet bright 11,41 50,0
7187 Clear Dry bright 11,41 50,0
7188 Raining Wet bright 11,41 50,0
7189 Overcast Dry bright 11,41 50,0
7190 Raining Wet "mostly dark" 11,41 50,0
7191 Raining Wet "mostly dark" 11,41 50,0
7192 Overcast Wet "mostly dark" 11,41 50,0
7193 Overcast Wet "mostly dark" 11,41 50,0
7194 Raining Wet "mostly dark" 11,41 50,0
7195 Raining Wet "mostly bright" 8,05 50,5
7196 Raining Wet bright 8,05 50,5
7197 Raining Wet bright 8,05 50,5
7198 Overcast Wet bright 8,05 50,5
7199 Raining Wet bright 8,05 50,5
7200 Overcast Dry bright 8,05 50,5
7201 Overcast Dry bright 8,05 50,5
7202 Clear Dry bright 8,05 50,5
7203 Overcast Dry "mostly bright" 8,05 50,5
7204 Clear Dry bright 8,05 50,5
7205 Clear Dry "mostly bright" 8,05 50,5
7206 Overcast Dry "mostly dark" 8,05 50,5
7207 Clear Dry "mostly dark" 8,05 50,5
7208 Clear Dry "mostly dark" 8,05 50,5
7209 Clear Dry "mostly dark" 8,05 50,5
7210 Overcast Wet "mostly dark" 8,05 50,5
7211 Clear Dry "mostly dark" 8,05 50,5
7212 Overcast Wet "mostly dark" 8,05 50,5
7213 Overcast Wet "mostly dark" 8,05 50,5
7214 Clear Wet "mostly dark" 14,76 49,0
7215 Raining Wet "mostly dark" 14,76 49,0
7216 Raining Wet "mostly dark" 14,76 49,0
7217 Overcast Wet bright 14,76 49,0
7218 Raining Wet bright 14,76 49,0
7219 Raining Wet bright 14,76 49,0
7220 Raining Wet bright 14,76 49,0
7221 Raining Wet bright 14,76 49,0
7222 Overcast Wet bright 14,76 49,0
7223 Raining Wet bright 14,76 49,0
7224 Overcast Wet bright 14,76 49,0
7225 Clear Wet bright 14,76 49,0
7226 Clear Dry bright 14,76 49,0
7227 Clear Dry bright 14,76 49,0
7228 Clear Wet bright 14,76 49,0
7229 Raining Wet bright 14,76 49,0
7230 Raining Wet bright 14,76 49,0
7231 Clear Dry bright 14,76 49,0
7232 Clear Dry bright 14,76 49,0
7233 Overcast Wet bright 14,76 49,0
7234 Clear Dry bright 14,76 49,0
7235 Clear Dry "mostly dark" 14,76 49,0
7236 Clear Dry "mostly dark" 14,76 49,0
7237 Clear Dry "mostly dark" 14,76 49,0
7238 Overcast Wet "mostly dark" 14,76 49,0
7239 Clear Wet "mostly bright" 14,76 49,0
7240 Raining Wet "mostly dark" 14,76 49,0
7241 Raining Wet "mostly dark" 8,28 46,0
7242 Clear Wet "mostly dark" 8,28 46,0
7243 Overcast Wet bright 8,28 46,0
7244 Raining Wet "mostly bright" 8,28 46,0
7245 Overcast Wet bright 8,28 46,0
7246 Overcast Wet bright 8,28 46,0
7247 Overcast Dry bright 8,28 46,0
7248 Clear Dry bright 8,28 46,0
7249 Clear Dry bright 8,28 46,0
7250 Overcast Wet bright 8,28 46,0
7251 Overcast Dry bright 8,28 46,0
7252 Raining Wet "mostly dark" 8,28 46,0
7253 Raining Wet "mostly dark" 8,28 46,0
7254 Raining Wet "mostly dark" 8,28 46,0
7255 Raining Wet "mostly dark" 8,28 46,0
7256 Raining Wet "mostly dark" 8,28 46,0
7257 Raining Wet "mostly dark" 8,28 46,0
7258 Raining Wet "mostly dark" 8,28 46,0
7259 Raining Wet "mostly dark" 8,28 46,0
7260 Overcast Wet "mostly dark" 8,72 47,5
7261 Raining Wet "mostly dark" 8,72 47,5
7262 Overcast Wet "mostly dark" 8,72 47,5
7263 Raining Wet "mostly dark" 8,72 47,5
7264 Raining Wet bright 8,72 47,5
7265 Raining Wet bright 8,72 47,5
7266 Raining Wet bright 8,72 47,5
7267 Raining Wet bright 8,72 47,5
7268 Raining Wet bright 8,72 47,5
7269 Raining Wet bright 8,72 47,5
7270 Raining Wet bright 8,72 47,5
7271 Raining Wet bright 8,72 47,5
7272 Raining Wet "mostly bright" 8,72 47,5
7273 Raining Wet bright 8,72 47,5
7274 Raining Dry bright 8,72 47,5
7275 Raining Wet bright 8,72 47,5
7276 Raining Wet bright 8,72 47,5
7277 Raining Wet "mostly dark" 8,72 47,5
7278 Raining Wet "mostly dark" 8,72 47,5
7279 Raining Wet "mostly dark" 8,72 47,5
7280 Raining Wet "mostly dark" 8,72 47,5
7281 Raining Wet "mostly dark" 8,72 47,5
7282 Raining Wet "mostly dark" 8,72 47,5
7283 Raining Wet "mostly dark" 8,72 47,5
7284 Raining Wet dark 8,72 47,5
7285 Raining Wet "mostly dark" 8,72 47,5
7286 Raining Wet "mostly dark" 8,72 47,5
7287 Raining Wet "mostly dark" 8,72 47,5
7288 Raining Wet "mostly dark" 8,72 47,5
7289 Raining Wet "mostly dark" 8,72 47,5
7290 Raining Wet "mostly dark" 8,72 47,5
7291 Raining Wet "mostly dark" 8,72 47,5
7292 Raining Wet "mostly dark" 8,72 47,5
7293 Raining Wet "mostly dark" 8,72 47,5
7294 Raining Wet dark 8,72 47,5
7295 Raining Wet "mostly dark" 8,72 47,5
7296 Raining Wet "mostly dark" 8,72 47,5
7297 Raining Wet dark 8,72 47,5
7298 Raining Wet "mostly dark" 8,5 49,0
7299 Raining Dry "mostly dark" 8,5 49,0
7300 Raining Wet dark 8,5 49,0
7301 Raining Wet "mostly dark" 8,5 49,0
7302 Raining Wet "mostly dark" 8,5 49,0
7303 Raining Wet "mostly dark" 8,5 49,0
7304 Raining Wet "mostly dark" 8,5 49,0
7305 Raining Wet "mostly dark" 8,5 49,0
7306 Overcast Wet bright 8,5 49,0
7307 Overcast Wet bright 8,5 49,0
7308 Overcast Dry bright 8,5 49,0
7309 Clear Dry bright 8,5 49,0
7310 Overcast Wet bright 8,5 49,0
7311 Clear Wet bright 8,5 49,0
7312 Raining Wet bright 8,5 49,0
7313 Overcast Wet bright 8,5 49,0
7314 Overcast Wet bright 8,5 49,0
7315 Overcast Dry bright 8,5 49,0
7316 Raining Wet bright 8,5 49,0
7317 Raining Wet bright 8,5 49,0
7318 Overcast Wet bright 8,5 49,0
7319 Overcast Wet bright 8,5 49,0
7320 Overcast Wet bright 8,5 49,0
7321 Raining Wet bright 8,5 49,0
7322 Overcast Wet bright 8,5 49,0
7323 Clear Dry bright 8,5 49,0
7324 Overcast Wet "mostly bright" 8,5 49,0
7325 Overcast Wet bright 8,5 49,0
7326 Overcast Wet "mostly bright" 8,5 49,0
7327 Overcast Wet bright 8,5 49,0
7328 Clear Wet dark 8,5 49,0
7329 Clear Dry "mostly dark" 8,5 49,0
7330 Overcast Wet "mostly dark" 8,5 49,0
7331 Overcast Wet "mostly dark" 8,5 49,0
7332 Clear Dry "mostly dark" 8,5 49,0
7333 Raining Wet "mostly dark" 8,5 49,0
7334 Clear Wet "mostly dark" 8,5 49,0
7335 Overcast Wet "mostly dark" 8,5 49,0
7336 Raining Wet "mostly dark" 8,5 49,0
7337 Raining Wet "mostly dark" 12,3 50,5
7338 Overcast Wet bright 12,3 50,5
7339 Clear Wet bright 12,3 50,5
7340 Raining Wet bright 12,3 50,5
7341 Clear Dry bright 12,3 50,5
7342 Overcast Dry bright 12,3 50,5
7343 Overcast Wet bright 12,3 50,5
7344 Overcast Dry bright 12,3 50,5
7345 Clear Dry bright 12,3 50,5
7346 Raining Wet bright 12,3 50,5
7347 Raining Wet bright 12,3 50,5
7348 Raining Wet bright 12,3 50,5
7349 Raining Wet bright 12,3 50,5
7350 Raining Wet bright 12,3 50,5
7351 Raining Wet bright 12,3 50,5
7352 Raining Wet "mostly bright" 12,3 50,5
7353 Raining Wet "mostly dark" 12,3 50,5
7354 Raining Wet "mostly dark" 12,3 50,5
7355 Raining Wet "mostly dark" 12,3 50,5
7356 Raining Wet "mostly dark" 12,3 50,5
7357 Raining Wet "mostly dark" 12,3 50,5
7358 Raining Wet "mostly dark" 12,3 50,5
7359 Raining Wet "mostly dark" 12,3 50,5
7360 Raining Wet "mostly dark" 12,3 50,5
7361 Raining Wet "mostly bright" 12,3 50,5
7362 Raining Wet "mostly dark" 12,3 50,5
7363 Overcast Wet "mostly dark" 12,3 50,5
7364 Raining Wet "mostly dark" 12,3 50,5
7365 Raining Wet "mostly dark" 12,3 50,5
7366 Raining Wet "mostly dark" 12,3 50,5
7367 Raining Wet "mostly dark" 12,3 50,5
7368 Clear Dry "mostly dark" 14,76 46,5
7369 Clear Wet "mostly dark" 14,76 46,5
7370 Raining Wet bright 14,76 46,5
7371 Raining Wet bright 14,76 46,5
7372 Raining Wet "mostly bright" 14,76 46,5
7373 Overcast Wet bright 14,76 46,5
7374 Raining Wet bright 14,76 46,5
7375 Raining Wet bright 14,76 46,5
7376 Raining Wet bright 14,76 46,5
7377 Overcast Wet bright 14,76 46,5
7378 Raining Wet bright 14,76 46,5
7379 Clear Wet bright 14,76 46,5
7380 Overcast Wet bright 14,76 46,5
7381 Clear Wet bright 14,76 46,5
7382 Clear Wet bright 14,76 46,5
7383 Overcast Wet bright 14,76 46,5
7384 Overcast Wet bright 14,76 46,5
7385 Raining Dry bright 14,76 46,5
7386 Overcast Wet bright 14,76 46,5
7387 Clear Wet bright 14,76 46,5
7388 Clear Dry bright 14,76 46,5
7389 Clear Wet bright 14,76 46,5
7390 Clear Dry bright 14,76 46,5
7391 Overcast Dry "mostly dark" 14,76 46,5
7392 Overcast Dry "mostly dark" 14,76 46,5
7393 Overcast Dry dark 14,76 46,5
7394 Clear Dry "mostly dark" 14,76 46,5
7395 Raining Dry "mostly dark" 14,76 46,5
7396 Clear Dry "mostly dark" 14,76 46,5
7397 Overcast Dry "mostly dark" 8,72 46,0
7398 Overcast Dry "mostly bright" 8,72 46,0
7399 Overcast Snow/Slush "mostly bright" 8,72 46,0
7400 Overcast Dry bright 8,72 46,0
7401 Overcast Wet bright 8,72 46,0
7402 Overcast Wet bright 8,72 46,0
7403 Raining Wet bright 8,72 46,0
7404 Overcast Dry bright 8,72 46,0
7405 Clear Dry bright 8,72 46,0
7406 Raining Wet bright 8,72 46,0
7407 Raining Wet bright 8,72 46,0
7408 Raining Wet bright 8,72 46,0
7409 Raining Wet bright 8,72 46,0
7410 Raining Wet bright 8,72 46,0
7411 Raining Wet bright 8,72 46,0
7412 Raining Wet bright 8,72 46,0
7413 Raining Wet "mostly dark" 8,72 46,0
7414 Raining Wet bright 8,72 46,0
7415 Raining Wet "mostly bright" 8,72 46,0
7416 Overcast Wet "mostly bright" 8,72 46,0
7417 Raining Wet "mostly bright" 8,72 46,0
7418 Raining Wet "mostly bright" 8,72 46,0
7419 Raining Wet bright 8,72 46,0
7420 Raining Wet "mostly dark" 8,72 46,0
7421 Raining Wet "mostly dark" 8,72 46,0
7422 Raining Wet "mostly dark" 8,72 46,0
7423 Raining Wet "mostly dark" 8,72 46,0
7424 Raining Wet "mostly dark" 8,72 46,0
7425 Raining Wet "mostly dark" 8,72 46,0
7426 Raining Wet "mostly dark" 8,72 46,0
7427 Raining Wet dark 8,72 46,0
7428 Raining Wet "mostly dark" 8,72 46,0
7429 Raining Wet "mostly dark" 8,72 46,0
7430 Raining Wet "mostly dark" 8,72 46,0
7431 Raining Wet "mostly dark" 10,51 47,5
7432 Raining Wet "mostly dark" 10,51 47,5
7433 Overcast Wet "mostly dark" 10,51 47,5
7434 Raining Wet "mostly dark" 10,51 47,5
7435 Raining Wet "mostly dark" 10,51 47,5
7436 Raining Wet bright 10,51 47,5
7437 Raining Wet bright 10,51 47,5
7438 Raining Wet bright 10,51 47,5
7439 Raining Wet bright 10,51 47,5
7440 Raining Wet bright 10,51 47,5
7441 Overcast Wet bright 10,51 47,5
7442 Raining Dry bright 10,51 47,5
7443 Overcast Wet bright 10,51 47,5
7444 Raining Wet bright 10,51 47,5
7445 Raining Wet bright 10,51 47,5
7446 Raining Wet bright 10,51 47,5
7447 Raining Wet bright 10,51 47,5
7448 Raining Wet bright 10,51 47,5
7449 Raining Wet bright 10,51 47,5
7450 Raining Wet bright 10,51 47,5
7451 Raining Wet bright 10,51 47,5
7452 Raining Wet bright 10,51 47,5
7453 Raining Wet bright 10,51 47,5
7454 Raining Wet bright 10,51 47,5
7455 Raining Wet bright 10,51 47,5
7456 Raining Wet bright 10,51 47,5
7457 Raining Wet bright 10,51 47,5
7458 Raining Wet bright 10,51 47,5
7459 Raining Wet bright 10,51 47,5
7460 Raining Wet bright 10,51 47,5
7461 Raining Wet bright 10,51 47,5
7462 Raining Wet "mostly bright" 10,51 47,5
7463 Raining Wet bright 10,51 47,5
7464 Raining Wet "mostly bright" 10,51 47,5
7465 Raining Wet "mostly bright" 10,51 47,5
7466 Raining Wet "mostly dark" 10,51 47,5
7467 Raining Wet "mostly bright" 10,51 47,5
7468 Raining Wet "mostly dark" 10,51 47,5
7469 Raining Wet "mostly dark" 10,51 47,5
7470 Raining Wet "mostly dark" 10,51 47,5
7471 Raining Wet "mostly dark" 10,51 47,5
7472 Raining Wet "mostly dark" 10,51 47,5
7473 Raining Wet "mostly dark" 10,51 47,5
7474 Raining Wet "mostly dark" 10,51 47,5
7475 Raining Wet "mostly dark" 10,51 47,5
7476 Raining Wet bright 10,51 47,5
7477 Raining Wet "mostly dark" 10,51 47,5
7478 Raining Wet "mostly dark" 10,51 47,5
7479 Raining Wet "mostly dark" 10,51 47,5
7480 Raining Wet "mostly dark" 10,51 47,5
7481 Raining Wet "mostly dark" 10,51 47,5
7482 Raining Wet "mostly dark" 10,51 47,5
7483 Raining Wet "mostly dark" 10,51 47,5
7484 Raining Wet "mostly dark" 10,51 47,5
7485 Raining Wet "mostly dark" 10,51 47,5
7486 Raining Wet "mostly dark" 10,51 47,5
7487 Raining Wet "mostly dark" 10,51 47,5
7488 Raining Wet "mostly dark" 10,51 47,5
7489 Overcast Wet "mostly dark" 10,51 47,5
7490 Raining Wet "mostly dark" 7,38 42,0
7491 Raining Wet "mostly dark" 7,38 42,0
7492 Raining Wet dark 7,38 42,0
7493 Raining Wet "mostly bright" 7,38 42,0
7494 Overcast Wet bright 7,38 42,0
7495 Clear Dry bright 7,38 42,0
7496 Clear Wet bright 7,38 42,0
7497 Raining Wet "mostly dark" 7,38 42,0
7498 Raining Wet bright 7,38 42,0
7499 Raining Wet bright 7,38 42,0
7500 Overcast Wet bright 7,38 42,0
7501 Raining Wet "mostly dark" 7,38 42,0
7502 Raining Wet "mostly dark" 7,38 42,0
7503 Raining Wet "mostly dark" 7,38 42,0
7504 Raining Wet "mostly dark" 7,38 42,0
7505 Raining Dry "mostly dark" 7,38 42,0
7506 Raining Wet "mostly bright" 7,38 42,0
7507 Raining Wet "mostly dark" 7,38 42,0
7508 Raining Wet "mostly dark" 7,38 42,0
7509 Raining Wet "mostly dark" 7,38 42,0
7510 Overcast Dry "mostly dark" 7,38 42,0
7511 Overcast Wet "mostly dark" 7,38 42,0
7512 Overcast Wet "mostly dark" 7,38 42,0
7513 Raining Wet "mostly dark" 8,72 42,0
7514 Overcast Wet "mostly dark" 8,72 42,0
7515 Overcast Wet dark 8,72 42,0
7516 Clear Dry "mostly dark" 8,72 42,0
7517 Clear Dry "mostly dark" 8,72 42,0
7518 Overcast Wet "mostly dark" 8,72 42,0
7519 Clear Wet dark 8,72 42,0
7520 Overcast Dry "mostly dark" 8,72 42,0
7521 Overcast Wet "mostly dark" 8,72 42,0
7522 Clear Dry bright 8,72 42,0
7523 Overcast Dry bright 8,72 42,0
7524 Overcast Dry bright 8,72 42,0
7525 Clear Dry bright 8,72 42,0
7526 Clear Dry bright 8,72 42,0
7527 Overcast Dry "mostly dark" 8,72 42,0
7528 Clear Dry "mostly dark" 8,72 42,0
7529 Clear Dry "mostly dark" 8,72 42,0
7530 Clear Dry "mostly dark" 8,72 42,0
7531 Raining Wet "mostly dark" 6,71 47,0
7532 Overcast Wet "mostly dark" 6,71 47,0
7533 Overcast Dry "mostly dark" 6,71 47,0
7534 Raining Wet bright 6,71 47,0
7535 Raining Wet bright 6,71 47,0
7536 Raining Wet bright 6,71 47,0
7537 Raining Wet bright 6,71 47,0
7538 Raining Wet bright 6,71 47,0
7539 Raining Wet bright 6,71 47,0
7540 Raining Wet bright 6,71 47,0
7541 Raining Wet bright 6,71 47,0
7542 Raining Wet bright 6,71 47,0
7543 Raining Wet bright 6,71 47,0
7544 Raining Wet bright 6,71 47,0
7545 Raining Wet bright 6,71 47,0
7546 Raining Wet bright 6,71 47,0
7547 Raining Wet bright 6,71 47,0
7548 Raining Wet bright 6,71 47,0
7549 Raining Wet "mostly dark" 6,71 47,0
7550 Raining Wet dark 6,71 47,0
7551 Raining Wet "mostly dark" 6,71 47,0
7552 Raining Wet "mostly dark" 6,71 47,0
7553 Raining Wet "mostly dark" 6,71 47,0
7554 Raining Wet "mostly dark" 6,71 47,0
7555 Raining Wet "mostly dark" 6,71 47,0
7556 Raining Wet "mostly dark" 6,71 47,0
7557 Raining Wet "mostly dark" 6,71 47,0
7558 Raining Wet "mostly dark" 6,71 47,0
7559 Raining Wet "mostly dark" 6,71 47,0
7560 Raining Wet "mostly dark" 6,71 47,0
7561 Raining Wet "mostly dark" 6,71 47,0
7562 Raining Wet "mostly dark" 6,71 47,0
7563 Raining Wet "mostly dark" 6,71 47,0
7564 Raining Wet dark 6,71 47,0
7565 Clear Dry bright 8,28 49,0
7566 Overcast Wet "mostly bright" 8,28 49,0
7567 Raining Wet bright 8,28 49,0
7568 Overcast Wet bright 8,28 49,0
7569 Clear Dry bright 8,28 49,0
7570 Overcast Wet bright 8,28 49,0
7571 Clear Dry bright 8,28 49,0
7572 Clear Wet bright 8,28 49,0
7573 Overcast Wet bright 8,28 49,0
7574 Clear Dry bright 8,28 49,0
7575 Overcast Wet bright 8,28 49,0
7576 Raining Wet bright 8,28 49,0
7577 Clear Dry bright 8,28 49,0
7578 Clear Wet bright 8,28 49,0
7579 Overcast Dry bright 8,28 49,0
7580 Clear Dry bright 8,28 49,0
7581 Clear Dry bright 8,28 49,0
7582 Clear Dry bright 8,28 49,0
7583 Clear Dry bright 8,28 49,0
7584 Clear Dry bright 8,28 49,0
7585 Clear Dry bright 8,28 49,0
7586 Clear Dry bright 8,28 49,0
7587 Raining Wet "mostly bright" 8,28 49,0
7588 Overcast Dry "mostly dark" 8,28 49,0
7589 Overcast Dry "mostly dark" 8,28 49,0
7590 Overcast Dry "mostly dark" 8,28 49,0
7591 Raining Wet "mostly dark" 8,28 49,0
7592 Raining Wet dark 8,28 49,0
7593 Raining Wet "mostly dark" 8,28 49,0
7594 Raining Wet "mostly dark" 8,28 49,0
7595 Overcast Wet "mostly dark" 8,28 49,0
7596 Overcast Wet "mostly dark" 8,28 49,0
7597 Clear Dry "mostly dark" 8,28 49,0
